ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,sku_id,weekly,weekly_lower,weekly_upper
2025-03-16,23.999985052400003,23.9999849516765,23.999985153288712,23.9999849516765,23.999985153288712,0.0,0.0,0.0,0.0,0.0,0.0,23.999985052400003,P004,,,
2025-01-25,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,P087,,,
2025-02-24,1.99999898,1.99999898,1.99999898,1.99999898,1.99999898,0.0,0.0,0.0,0.0,0.0,0.0,1.99999898,P087,,,
2025-02-25,1.899998946,1.899998946,1.899998946,1.899998946,1.899998946,0.0,0.0,0.0,0.0,0.0,0.0,1.899998946,P087,,,
2025-02-26,1.7999989120000004,1.7999989120000004,1.7999989120000004,1.7999989120000004,1.7999989120000004,0.0,0.0,0.0,0.0,0.0,0.0,1.7999989120000004,P087,,,
2025-02-27,1.6999988779999997,1.6999988779999997,1.6999988779999997,1.6999988779999997,1.6999988779999997,0.0,0.0,0.0,0.0,0.0,0.0,1.6999988779999997,P087,,,
2025-02-28,1.5999988440000001,1.5999988440000001,1.5999988440000001,1.5999988440000001,1.5999988440000001,0.0,0.0,0.0,0.0,0.0,0.0,1.5999988440000001,P087,,,
2025-03-01,1.4999988100000001,1.4999988100000001,1.4999988100000001,1.4999988100000001,1.4999988100000001,0.0,0.0,0.0,0.0,0.0,0.0,1.4999988100000001,P087,,,
2025-03-02,1.3999987760000003,1.3999987758726857,1.3999987760000003,1.3999987758726857,1.3999987760000003,0.0,0.0,0.0,0.0,0.0,0.0,1.3999987760000003,P087,,,
2025-03-03,1.2999987419999997,1.2999987413597311,1.2999987420932255,1.2999987413597311,1.2999987420932255,0.0,0.0,0.0,0.0,0.0,0.0,1.2999987419999997,P087,,,
2025-03-04,1.1999987080000003,1.1999987066990578,1.199998708443869,1.1999987066990578,1.199998708443869,0.0,0.0,0.0,0.0,0.0,0.0,1.1999987080000003,P087,,,
2025-03-05,1.099998674,1.0999986720820056,1.0999986748201707,1.0999986720820056,1.0999986748201707,0.0,0.0,0.0,0.0,0.0,0.0,1.099998674,P087,,,
2025-03-06,0.9999986400000005,0.9999986370670819,0.9999986414676321,0.9999986370670819,0.9999986414676321,0.0,0.0,0.0,0.0,0.0,0.0,0.9999986400000005,P087,,,
2025-03-07,0.8999986059999998,0.8999986021610773,0.89999860815967,0.8999986021610773,0.89999860815967,0.0,0.0,0.0,0.0,0.0,0.0,0.8999986059999998,P087,,,
2025-03-08,0.7999985720000002,0.7999985668121301,0.7999985748955591,0.7999985668121301,0.7999985748955591,0.0,0.0,0.0,0.0,0.0,0.0,0.7999985720000002,P087,,,
2025-03-09,0.6999985380000001,0.6999985318520111,0.6999985418148134,0.6999985318520111,0.6999985418148134,0.0,0.0,0.0,0.0,0.0,0.0,0.6999985380000001,P087,,,
2025-03-10,0.5999985040000005,0.5999984965843099,0.5999985091140845,0.5999984965843099,0.5999985091140845,0.0,0.0,0.0,0.0,0.0,0.0,0.5999985040000005,P087,,,
2025-03-11,0.4999984700000004,0.49999846104676443,0.499998476241936,0.49999846104676443,0.499998476241936,0.0,0.0,0.0,0.0,0.0,0.0,0.4999984700000004,P087,,,
2025-03-12,0.39999843599999974,0.3999984262288215,0.3999984432133131,0.3999984262288215,0.3999984432133131,0.0,0.0,0.0,0.0,0.0,0.0,0.39999843599999974,P087,,,
2025-03-13,0.29999840200000016,0.2999983905793651,0.29999841110130576,0.2999983905793651,0.29999841110130576,0.0,0.0,0.0,0.0,0.0,0.0,0.29999840200000016,P087,,,
2025-03-14,0.19999836800000004,0.19999835514715208,0.1999983781355693,0.19999835514715208,0.1999983781355693,0.0,0.0,0.0,0.0,0.0,0.0,0.19999836800000004,P087,,,
2025-03-15,0.09999833400000047,0.09999831907807333,0.09999834582722973,0.09999831907807333,0.09999834582722973,0.0,0.0,0.0,0.0,0.0,0.0,0.09999833400000047,P087,,,
2025-03-16,-1.6999999996603066e-06,-1.7172146108556281e-06,-1.6869849125866053e-06,-1.7172146108557312e-06,-1.68698491258732e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.6999999996603066e-06,P087,,,
2025-03-17,-0.10000173399999923,-0.10000175265953738,-0.10000172000692281,-0.10000175265953738,-0.10000172000692281,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000173399999923,P087,,,
2025-03-18,-0.2000017679999999,-0.2000017880076312,-0.20000175257783,-0.2000017880076312,-0.20000175257783,0.0,0.0,0.0,0.0,0.0,0.0,-0.2000017679999999,P087,,,
2025-03-19,-0.3000018019999995,-0.3000018241805579,-0.30000178515621473,-0.3000018241805579,-0.30000178515621473,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000018019999995,P087,,,
2025-03-20,-0.40000183600000017,-0.40000186084462996,-0.4000018176831924,-0.40000186084462996,-0.4000018176831924,0.0,0.0,0.0,0.0,0.0,0.0,-0.40000183600000017,P087,,,
2025-03-21,-0.5000018699999997,-0.5000018971091791,-0.500001850185728,-0.5000018971091791,-0.500001850185728,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000018699999997,P087,,,
2025-03-22,-0.6000019040000004,-0.6000019328331141,-0.6000018830197489,-0.6000019328331141,-0.6000018830197489,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000019040000004,P087,,,
2025-03-23,-0.700001938,-0.7000019698223019,-0.7000019152850299,-0.7000019698223019,-0.7000019152850299,0.0,0.0,0.0,0.0,0.0,0.0,-0.700001938,P087,,,
2025-03-24,-0.8000019719999996,-0.8000020064218881,-0.8000019472820988,-0.8000020064218881,-0.8000019472820988,0.0,0.0,0.0,0.0,0.0,0.0,-0.8000019719999996,P087,,,
2025-03-25,-0.9000020059999991,-0.9000020417355977,-0.9000019790841238,-0.9000020417355977,-0.9000019790841238,0.0,0.0,0.0,0.0,0.0,0.0,-0.9000020059999991,P087,,,
2025-03-26,-1.0000020399999998,-1.0000020786589274,-1.000002010963573,-1.0000020786589274,-1.000002010963573,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000020399999998,P087,,,
2025-02-03,10.580268,8.017780513227958,13.20828296715069,10.580268,10.580268,0.0,0.0,0.0,0.0,0.0,0.0,10.580268,P025,,,
2025-03-05,9.110393373134327,6.55880447967645,11.793978236858624,9.110393373134327,9.110393373134327,0.0,0.0,0.0,0.0,0.0,0.0,9.110393373134327,P025,,,
2025-04-11,7.2975480013204015,4.797560011148516,9.887726718190963,7.2975480013204015,7.2975480013204015,0.0,0.0,0.0,0.0,0.0,0.0,7.2975480013204015,P025,,,
2025-04-12,7.248552180460566,4.632552841173871,9.838343437033789,7.248552180460566,7.248552180460566,0.0,0.0,0.0,0.0,0.0,0.0,7.248552180460566,P025,,,
2025-04-13,7.199556359600731,4.610627885691747,9.632595668480386,7.199556359600731,7.199556359600731,0.0,0.0,0.0,0.0,0.0,0.0,7.199556359600731,P025,,,
2025-04-14,7.150560538740894,4.591962077080662,9.668718422320811,7.150560538740894,7.150560538740894,0.0,0.0,0.0,0.0,0.0,0.0,7.150560538740894,P025,,,
2025-04-15,7.101564717881059,4.6619958124544185,9.64747839881222,7.101564717881059,7.101564717881059,0.0,0.0,0.0,0.0,0.0,0.0,7.101564717881059,P025,,,
2025-04-16,7.0525688970212235,4.370712831115395,9.41220133245001,7.0525688970212235,7.0525688970212235,0.0,0.0,0.0,0.0,0.0,0.0,7.0525688970212235,P025,,,
2025-04-17,7.003573076161387,4.572525217155322,9.690312222639708,7.003573076161387,7.003573076161387,0.0,0.0,0.0,0.0,0.0,0.0,7.003573076161387,P025,,,
2025-04-18,6.95457725530155,4.413202356886704,9.574777168834782,6.95457725530155,6.95457725530155,0.0,0.0,0.0,0.0,0.0,0.0,6.95457725530155,P025,,,
2025-04-19,6.905581434441716,4.28305766967463,9.352766359653248,6.905581434441716,6.905581434441716,0.0,0.0,0.0,0.0,0.0,0.0,6.905581434441716,P025,,,
2025-04-20,6.8565856135818795,4.265578484648062,9.358863118836528,6.8565856135818795,6.8565856135818795,0.0,0.0,0.0,0.0,0.0,0.0,6.8565856135818795,P025,,,
2025-04-21,6.807589792722045,4.3286243512222216,9.41134208055165,6.807589792722045,6.807589792722045,0.0,0.0,0.0,0.0,0.0,0.0,6.807589792722045,P025,,,
2025-04-22,6.758593971862209,3.9781397639900877,9.188360123398743,6.758593971862209,6.758593971862209,0.0,0.0,0.0,0.0,0.0,0.0,6.758593971862209,P025,,,
2025-04-23,6.709598151002372,3.992431985900002,9.214316553553488,6.709598151002372,6.709598151002372,0.0,0.0,0.0,0.0,0.0,0.0,6.709598151002372,P025,,,
2025-04-24,6.660602330142536,3.938713598910438,9.145979915564139,6.660602330142536,6.660602330142536,0.0,0.0,0.0,0.0,0.0,0.0,6.660602330142536,P025,,,
2025-04-25,6.611606509282701,4.017216693026736,9.262442861844377,6.611606509282701,6.611606509282701,0.0,0.0,0.0,0.0,0.0,0.0,6.611606509282701,P025,,,
2025-04-26,6.562610688422865,3.949817568790414,9.163963922728186,6.56261068834844,6.562610688422865,0.0,0.0,0.0,0.0,0.0,0.0,6.562610688422865,P025,,,
2025-04-27,6.513614867563028,4.026034914788925,9.049691385990355,6.513614866712135,6.5136148676334935,0.0,0.0,0.0,0.0,0.0,0.0,6.513614867563028,P025,,,
2025-04-28,6.464619046703193,3.9023209959179463,9.026372377792704,6.464619045223018,6.464619047165483,0.0,0.0,0.0,0.0,0.0,0.0,6.464619046703193,P025,,,
2025-04-29,6.415623225843357,3.6012160766863914,8.78479666003313,6.415623222950706,6.415623226817164,0.0,0.0,0.0,0.0,0.0,0.0,6.415623225843357,P025,,,
2025-04-30,6.366627404983521,3.88595480459995,8.948048579434658,6.366627401478886,6.366627406514293,0.0,0.0,0.0,0.0,0.0,0.0,6.366627404983521,P025,,,
2025-05-01,6.317631584123687,3.6888707170287867,8.667124459239238,6.317631580366221,6.31763158629298,0.0,0.0,0.0,0.0,0.0,0.0,6.317631584123687,P025,,,
2025-05-02,6.26863576326385,3.6818087364384358,8.696111449138092,6.268635759049254,6.268635765926177,0.0,0.0,0.0,0.0,0.0,0.0,6.26863576326385,P025,,,
2025-05-03,6.219639942404013,3.6035034533479338,8.705884476280987,6.21963993659249,6.219639946208808,0.0,0.0,0.0,0.0,0.0,0.0,6.219639942404013,P025,,,
2025-05-04,6.1706441215441785,3.5289165907218254,8.695718089014978,6.170644115024738,6.17064412619285,0.0,0.0,0.0,0.0,0.0,0.0,6.1706441215441785,P025,,,
2025-05-05,6.121648300684343,3.542360074412216,8.672774261572519,6.121648293037615,6.121648305989722,0.0,0.0,0.0,0.0,0.0,0.0,6.121648300684343,P025,,,
2025-05-06,6.072652479824506,3.570496756811839,8.584321653267287,6.072652470420448,6.072652486280752,0.0,0.0,0.0,0.0,0.0,0.0,6.072652479824506,P025,,,
2025-05-07,6.02365665896467,3.316365852883466,8.456133006778842,6.0236566480520235,6.023656666229417,0.0,0.0,0.0,0.0,0.0,0.0,6.02365665896467,P025,,,
2025-05-08,5.9746608381048345,3.3891537783143644,8.589074068679714,5.974660826179457,5.974660846000833,0.0,0.0,0.0,0.0,0.0,0.0,5.9746608381048345,P025,,,
2025-05-09,5.925665017244999,3.6042285912627445,8.614280740623736,5.925665004233706,5.925665026638777,0.0,0.0,0.0,0.0,0.0,0.0,5.925665017244999,P025,,,
2025-05-10,5.876669196385164,3.447111085847787,8.605673016861653,5.87666918164033,5.876669207061753,0.0,0.0,0.0,0.0,0.0,0.0,5.876669196385164,P025,,,
2025-05-11,5.827673375525327,3.2758250719360107,8.447066601927967,5.8276733596628185,5.827673387341667,0.0,0.0,0.0,0.0,0.0,0.0,5.827673375525327,P025,,,
2025-01-27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,P034,,,
2025-05-13,5.000002388,5.000002388,5.000002388,5.000002388,5.000002388,0.0,0.0,0.0,0.0,0.0,0.0,5.000002388,P034,,,
2025-05-14,5.0377382595849065,5.0377382595849065,5.0377382595849065,5.0377382595849065,5.0377382595849065,0.0,0.0,0.0,0.0,0.0,0.0,5.0377382595849065,P034,,,
2025-05-15,5.075474131169812,5.075474131169812,5.075474131169812,5.075474131169812,5.075474131169812,0.0,0.0,0.0,0.0,0.0,0.0,5.075474131169812,P034,,,
2025-05-16,5.113210002754718,5.113210002754718,5.113210002754718,5.113210002754718,5.113210002754718,0.0,0.0,0.0,0.0,0.0,0.0,5.113210002754718,P034,,,
2025-05-17,5.150945874339623,5.150945874339623,5.150945874339623,5.150945874339623,5.150945874339623,0.0,0.0,0.0,0.0,0.0,0.0,5.150945874339623,P034,,,
2025-05-18,5.188681745924529,5.188681745924529,5.188681745924529,5.188681745924529,5.188681745924529,0.0,0.0,0.0,0.0,0.0,0.0,5.188681745924529,P034,,,
2025-05-19,5.226417617509434,5.226417617509434,5.226417617509434,5.226417617509434,5.226417617509434,0.0,0.0,0.0,0.0,0.0,0.0,5.226417617509434,P034,,,
2025-05-20,5.2641534890943396,5.2641534890943396,5.2641534890943396,5.2641534890943396,5.2641534890943396,0.0,0.0,0.0,0.0,0.0,0.0,5.2641534890943396,P034,,,
2025-05-21,5.301889360679245,5.301889360679245,5.301889360679245,5.301889360679245,5.301889360679245,0.0,0.0,0.0,0.0,0.0,0.0,5.301889360679245,P034,,,
2025-05-22,5.339625232264151,5.339625232264151,5.339625232264151,5.339625232264151,5.339625232264151,0.0,0.0,0.0,0.0,0.0,0.0,5.339625232264151,P034,,,
2025-05-23,5.377361103849056,5.377361103849056,5.377361103849056,5.377361103849056,5.377361103849056,0.0,0.0,0.0,0.0,0.0,0.0,5.377361103849056,P034,,,
2025-05-24,5.415096975433963,5.415096975433963,5.415096975433963,5.415096975433963,5.415096975433963,0.0,0.0,0.0,0.0,0.0,0.0,5.415096975433963,P034,,,
2025-05-25,5.452832847018868,5.452832847018868,5.452832847018868,5.452832847018868,5.452832847018868,0.0,0.0,0.0,0.0,0.0,0.0,5.452832847018868,P034,,,
2025-05-26,5.490568718603774,5.490568718603774,5.490568718603774,5.490568718603774,5.490568718603774,0.0,0.0,0.0,0.0,0.0,0.0,5.490568718603774,P034,,,
2025-05-27,5.52830459018868,5.52830459018868,5.52830459018868,5.52830459018868,5.52830459018868,0.0,0.0,0.0,0.0,0.0,0.0,5.52830459018868,P034,,,
2025-05-28,5.566040461773586,5.566040461773586,5.566040461773586,5.566040461773586,5.566040461773586,0.0,0.0,0.0,0.0,0.0,0.0,5.566040461773586,P034,,,
2025-05-29,5.603776333358491,5.603776333358491,5.603776333358491,5.603776333358491,5.603776333358491,0.0,0.0,0.0,0.0,0.0,0.0,5.603776333358491,P034,,,
2025-05-30,5.641512204943396,5.641512204943396,5.641512204943396,5.641512204943396,5.641512204943396,0.0,0.0,0.0,0.0,0.0,0.0,5.641512204943396,P034,,,
2025-05-31,5.679248076528301,5.679248076528301,5.679248076528301,5.679248076528301,5.679248076528301,0.0,0.0,0.0,0.0,0.0,0.0,5.679248076528301,P034,,,
2025-06-01,5.716983948113208,5.716983948113208,5.716983948113208,5.716983948113208,5.716983948113208,0.0,0.0,0.0,0.0,0.0,0.0,5.716983948113208,P034,,,
2025-06-02,5.7547198196981135,5.7547198196981135,5.7547198196981135,5.7547198196981135,5.7547198196981135,0.0,0.0,0.0,0.0,0.0,0.0,5.7547198196981135,P034,,,
2025-06-03,5.79245569128302,5.79245569128302,5.79245569128302,5.79245569128302,5.79245569128302,0.0,0.0,0.0,0.0,0.0,0.0,5.79245569128302,P034,,,
2025-06-04,5.830191562867925,5.830191562867925,5.830191562867925,5.830191562867925,5.830191562867925,0.0,0.0,0.0,0.0,0.0,0.0,5.830191562867925,P034,,,
2025-06-05,5.867927434452831,5.867927434452831,5.867927434452831,5.867927434452831,5.867927434452831,0.0,0.0,0.0,0.0,0.0,0.0,5.867927434452831,P034,,,
2025-06-06,5.905663306037736,5.905663306037736,5.905663306037736,5.905663306037736,5.905663306037736,0.0,0.0,0.0,0.0,0.0,0.0,5.905663306037736,P034,,,
2025-06-07,5.943399177622642,5.943399177621987,5.943399177622642,5.943399177621987,5.943399177622642,0.0,0.0,0.0,0.0,0.0,0.0,5.943399177622642,P034,,,
2025-06-08,5.9811350492075475,5.981135049122192,5.9811350492075475,5.981135049122192,5.9811350492075475,0.0,0.0,0.0,0.0,0.0,0.0,5.9811350492075475,P034,,,
2025-06-09,6.018870920792453,6.018870920642837,6.018870920792453,6.018870920642837,6.018870920792453,0.0,0.0,0.0,0.0,0.0,0.0,6.018870920792453,P034,,,
2025-06-10,6.056606792377358,6.056606792156148,6.056606792429222,6.056606792156148,6.056606792429222,0.0,0.0,0.0,0.0,0.0,0.0,6.056606792377358,P034,,,
2025-06-11,6.094342663962264,6.094342663532346,6.094342664061065,6.094342663532346,6.094342664061065,0.0,0.0,0.0,0.0,0.0,0.0,6.094342663962264,P034,,,
2025-06-12,6.132078535547169,6.132078534966499,6.132078535808432,6.132078534966499,6.132078535808432,0.0,0.0,0.0,0.0,0.0,0.0,6.132078535547169,P034,,,
2025-03-22,13.999993,13.999993,13.999993,13.999993,13.999993,0.0,0.0,0.0,0.0,0.0,0.0,13.999993,P016,,,
2025-04-12,16.9999867604,16.9999867604,16.9999867604,16.9999867604,16.9999867604,0.0,0.0,0.0,0.0,0.0,0.0,16.9999867604,P016,,,
2025-04-13,17.142843606133333,17.142843606133333,17.142843606133333,17.142843606133333,17.142843606133333,0.0,0.0,0.0,0.0,0.0,0.0,17.142843606133333,P016,,,
2025-04-14,17.285700451866663,17.285700451866663,17.285700451866663,17.285700451866663,17.285700451866663,0.0,0.0,0.0,0.0,0.0,0.0,17.285700451866663,P016,,,
2025-04-15,17.428557297599998,17.428557297599998,17.428557297599998,17.428557297599998,17.428557297599998,0.0,0.0,0.0,0.0,0.0,0.0,17.428557297599998,P016,,,
2025-04-16,17.571414143333335,17.571414143333335,17.571414143333335,17.571414143333335,17.571414143333335,0.0,0.0,0.0,0.0,0.0,0.0,17.571414143333335,P016,,,
2025-04-17,17.714270989066666,17.714270986305053,17.714270989066666,17.714270986305053,17.714270989066666,0.0,0.0,0.0,0.0,0.0,0.0,17.714270989066666,P016,,,
2025-04-18,17.8571278348,17.8571278288887,17.857127837276504,17.8571278288887,17.857127837276504,0.0,0.0,0.0,0.0,0.0,0.0,17.8571278348,P016,,,
2025-04-19,17.999984680533334,17.99998467046208,17.999984686552608,17.99998467046208,17.999984686552608,0.0,0.0,0.0,0.0,0.0,0.0,17.999984680533334,P016,,,
2025-04-20,18.142841526266665,18.14284151253227,18.142841537247225,18.14284151253227,18.142841537247225,0.0,0.0,0.0,0.0,0.0,0.0,18.142841526266665,P016,,,
2025-04-21,18.285698372,18.285698351275688,18.285698388277872,18.285698351275688,18.285698388277872,0.0,0.0,0.0,0.0,0.0,0.0,18.285698372,P016,,,
2025-04-22,18.428555217733333,18.42855519091373,18.428555239971498,18.42855519091373,18.428555239971498,0.0,0.0,0.0,0.0,0.0,0.0,18.428555217733333,P016,,,
2025-04-23,18.571412063466667,18.571412029273734,18.571412091677544,18.571412029273734,18.571412091677544,0.0,0.0,0.0,0.0,0.0,0.0,18.571412063466667,P016,,,
2025-04-24,18.7142689092,18.714268867678864,18.714268944470803,18.714268867678864,18.714268944470803,0.0,0.0,0.0,0.0,0.0,0.0,18.7142689092,P016,,,
2025-04-25,18.85712575493333,18.857125705083824,18.857125797113113,18.857125705083824,18.857125797113113,0.0,0.0,0.0,0.0,0.0,0.0,18.85712575493333,P016,,,
2025-04-26,18.999982600666666,18.999982542796694,18.999982655989594,18.999982542796694,18.999982655989594,0.0,0.0,0.0,0.0,0.0,0.0,18.999982600666666,P016,,,
2025-04-27,19.1428394464,19.142839378207174,19.142839508882975,19.142839378207174,19.142839508882975,0.0,0.0,0.0,0.0,0.0,0.0,19.1428394464,P016,,,
2025-04-28,19.28569629213333,19.285696212417935,19.285696360975944,19.285696212417935,19.285696360975944,0.0,0.0,0.0,0.0,0.0,0.0,19.28569629213333,P016,,,
2025-04-29,19.428553137866665,19.42855305054949,19.428553215852997,19.42855305054949,19.428553215852997,0.0,0.0,0.0,0.0,0.0,0.0,19.428553137866665,P016,,,
2025-04-30,19.5714099836,19.571409887162318,19.571410068305322,19.571409887162318,19.571410068305322,0.0,0.0,0.0,0.0,0.0,0.0,19.5714099836,P016,,,
2025-05-01,19.714266829333333,19.71426672383173,19.714266924678437,19.71426672383173,19.714266924678437,0.0,0.0,0.0,0.0,0.0,0.0,19.714266829333333,P016,,,
2025-05-02,19.857123675066667,19.857123563004325,19.85712378335259,19.857123563004325,19.85712378335259,0.0,0.0,0.0,0.0,0.0,0.0,19.857123675066667,P016,,,
2025-05-03,19.999980520799998,19.999980402870094,19.99998064008275,19.999980402870094,19.99998064008275,0.0,0.0,0.0,0.0,0.0,0.0,19.999980520799998,P016,,,
2025-05-04,20.142837366533332,20.142837241168408,20.142837495507344,20.142837241168408,20.142837495507344,0.0,0.0,0.0,0.0,0.0,0.0,20.142837366533332,P016,,,
2025-05-05,20.285694212266666,20.28569407892956,20.285694352833456,20.28569407892956,20.285694352833456,0.0,0.0,0.0,0.0,0.0,0.0,20.285694212266666,P016,,,
2025-05-06,20.428551058,20.42855091593545,20.428551206703013,20.42855091593545,20.428551206703013,0.0,0.0,0.0,0.0,0.0,0.0,20.428551058,P016,,,
2025-05-07,20.571407903733334,20.57140774746428,20.57140806469952,20.57140774746428,20.57140806469952,0.0,0.0,0.0,0.0,0.0,0.0,20.571407903733334,P016,,,
2025-05-08,20.71426474946667,20.71426458253617,20.71426492595096,20.71426458253617,20.71426492595096,0.0,0.0,0.0,0.0,0.0,0.0,20.71426474946667,P016,,,
2025-05-09,20.8571215952,20.857121409035745,20.857121780535543,20.857121409035745,20.857121780535543,0.0,0.0,0.0,0.0,0.0,0.0,20.8571215952,P016,,,
2025-05-10,20.999978440933333,20.999978243824206,20.999978640170756,20.999978243824206,20.999978640170756,0.0,0.0,0.0,0.0,0.0,0.0,20.999978440933333,P016,,,
2025-05-11,21.142835286666667,21.14283508266177,21.142835494857056,21.14283508266177,21.142835494857056,0.0,0.0,0.0,0.0,0.0,0.0,21.142835286666667,P016,,,
2025-05-12,21.285692132399998,21.28569191317532,21.285692351965753,21.28569191317532,21.285692351965753,0.0,0.0,0.0,0.0,0.0,0.0,21.285692132399998,P016,,,
2025-01-21,6.268776,3.3693452098356236,9.331873983392859,6.268776,6.268776,0.0,0.0,0.0,0.0,0.0,0.0,6.268776,P038,,,
2025-03-17,6.370482188034188,3.462972592956619,9.206466065025293,6.370482188034188,6.370482188034188,0.0,0.0,0.0,0.0,0.0,0.0,6.370482188034188,P038,,,
2025-05-18,6.485132816296694,3.5888052179483787,9.272999909606327,6.485132816296694,6.485132816296694,0.0,0.0,0.0,0.0,0.0,0.0,6.485132816296694,P038,,,
2025-05-19,6.486982019978348,3.6276551855905543,9.302949220397144,6.486982019978348,6.486982019978348,0.0,0.0,0.0,0.0,0.0,0.0,6.486982019978348,P038,,,
2025-05-20,6.488831223660001,3.5684846000253,9.297601444235076,6.488831223660001,6.488831223660001,0.0,0.0,0.0,0.0,0.0,0.0,6.488831223660001,P038,,,
2025-05-21,6.490680427341655,3.5728702248105013,9.592006542300464,6.490680427341655,6.490680427341655,0.0,0.0,0.0,0.0,0.0,0.0,6.490680427341655,P038,,,
2025-05-22,6.4925296310233085,3.4644509672166275,9.409959416995694,6.4925296310233085,6.4925296310233085,0.0,0.0,0.0,0.0,0.0,0.0,6.4925296310233085,P038,,,
2025-05-23,6.494378834704961,3.519736799798986,9.390500109070008,6.494378834704961,6.494378834704961,0.0,0.0,0.0,0.0,0.0,0.0,6.494378834704961,P038,,,
2025-05-24,6.496228038386615,3.7306575570326106,9.338836928264994,6.496228038386615,6.496228038386615,0.0,0.0,0.0,0.0,0.0,0.0,6.496228038386615,P038,,,
2025-05-25,6.498077242068268,3.451921749141701,9.33662815773366,6.498077242068268,6.498077242068268,0.0,0.0,0.0,0.0,0.0,0.0,6.498077242068268,P038,,,
2025-05-26,6.499926445749922,3.7189436782352874,9.394316130184418,6.499926445749922,6.499926445749922,0.0,0.0,0.0,0.0,0.0,0.0,6.499926445749922,P038,,,
2025-05-27,6.501775649431575,3.494766782533166,9.164960885398502,6.501775649431575,6.501775649431575,0.0,0.0,0.0,0.0,0.0,0.0,6.501775649431575,P038,,,
2025-05-28,6.503624853113228,3.6724285862475807,9.632100872728392,6.503624853113228,6.503624853113228,0.0,0.0,0.0,0.0,0.0,0.0,6.503624853113228,P038,,,
2025-05-29,6.505474056794881,3.739198912474756,9.586464546193977,6.505474056794881,6.505474056794881,0.0,0.0,0.0,0.0,0.0,0.0,6.505474056794881,P038,,,
2025-05-30,6.507323260476535,3.5521717719066896,9.426540486828506,6.507323260476535,6.507323260476535,0.0,0.0,0.0,0.0,0.0,0.0,6.507323260476535,P038,,,
2025-05-31,6.509172464158188,3.729508474730491,9.573822348401581,6.509172464158188,6.509172464158188,0.0,0.0,0.0,0.0,0.0,0.0,6.509172464158188,P038,,,
2025-06-01,6.511021667839842,3.6160242914561023,9.455067367114806,6.511021667839842,6.511021667839842,0.0,0.0,0.0,0.0,0.0,0.0,6.511021667839842,P038,,,
2025-06-02,6.5128708715214945,3.5388415604744297,9.27317345743316,6.5128708715214945,6.5128708715214945,0.0,0.0,0.0,0.0,0.0,0.0,6.5128708715214945,P038,,,
2025-06-03,6.514720075203148,3.481591776697754,9.361644771880384,6.514720075203148,6.514720075203148,0.0,0.0,0.0,0.0,0.0,0.0,6.514720075203148,P038,,,
2025-06-04,6.516569278884801,3.666710641041555,9.356939220823774,6.516569278884801,6.516569278884801,0.0,0.0,0.0,0.0,0.0,0.0,6.516569278884801,P038,,,
2025-06-05,6.518418482566455,3.4986514751961493,9.327475695221347,6.518418482566455,6.518418482566455,0.0,0.0,0.0,0.0,0.0,0.0,6.518418482566455,P038,,,
2025-06-06,6.520267686248108,3.658696014280989,9.279775608791148,6.520267686248108,6.520267686248108,0.0,0.0,0.0,0.0,0.0,0.0,6.520267686248108,P038,,,
2025-06-07,6.5221168899297615,3.6464847874414965,9.364965456276375,6.5221168899297615,6.5221168899297615,0.0,0.0,0.0,0.0,0.0,0.0,6.5221168899297615,P038,,,
2025-06-08,6.523966093611415,3.7196343718047866,9.537185756181914,6.523966093611415,6.523966093611415,0.0,0.0,0.0,0.0,0.0,0.0,6.523966093611415,P038,,,
2025-06-09,6.525815297293068,3.68917681534084,9.5993316955899,6.525815297293068,6.525815297293068,0.0,0.0,0.0,0.0,0.0,0.0,6.525815297293068,P038,,,
2025-06-10,6.527664500974721,3.726501994584572,9.593887447629514,6.527664500974721,6.527664500974721,0.0,0.0,0.0,0.0,0.0,0.0,6.527664500974721,P038,,,
2025-06-11,6.529513704656375,3.538978751709655,9.388796406278772,6.529513704654746,6.529513704656375,0.0,0.0,0.0,0.0,0.0,0.0,6.529513704656375,P038,,,
2025-06-12,6.5313629083380285,3.6015498902988288,9.543118925224986,6.531362908232503,6.5313629083380285,0.0,0.0,0.0,0.0,0.0,0.0,6.5313629083380285,P038,,,
2025-06-13,6.533212112019681,3.605133598809755,9.423923778357,6.53321211176488,6.533212112019681,0.0,0.0,0.0,0.0,0.0,0.0,6.533212112019681,P038,,,
2025-06-14,6.535061315701335,3.7343665459664424,9.454490655650014,6.535061315280763,6.535061315701335,0.0,0.0,0.0,0.0,0.0,0.0,6.535061315701335,P038,,,
2025-06-15,6.536910519382988,3.7930536917789883,9.302800670653452,6.536910518848705,6.536910519420326,0.0,0.0,0.0,0.0,0.0,0.0,6.536910519382988,P038,,,
